,Title,Price,Shop_name,Overall_star,Star_rating,Review,Customer_date,Product_links
693,Childhood Cancer Book / Gift for Child with Cancer / Cancer Survivor / Coping with Cancer / Henry the Brave / Inspirational Kids Book,"Price:,            ,            USD 20.00",HenryTheBrave,5 out of 5 stars,5 out of 5 stars,"Can’t wait to read this for ccam

https://fb.watch/fQPpb3uvok/

My peds clinics reading of the book for ccam :)",Response from Meg Hutter,https://www.etsy.com/listing/1132050334/childhood-cancer-book-gift-for-child?click_key=0609623a9f61a4724f35be933992c52bd2821175%3A1132050334&click_sum=4b36ede4&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-687169-3-10
694,Childhood Cancer Book / Gift for Child with Cancer / Cancer Survivor / Coping with Cancer / Henry the Brave / Inspirational Kids Book,"Price:,            ,            USD 20.00",HenryTheBrave,5 out of 5 stars,5 out of 5 stars,,"Sydney Smith,                     ,                     Mar 30, 2022",https://www.etsy.com/listing/1132050334/childhood-cancer-book-gift-for-child?click_key=0609623a9f61a4724f35be933992c52bd2821175%3A1132050334&click_sum=4b36ede4&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-687169-3-10
695,Childhood Cancer Book / Gift for Child with Cancer / Cancer Survivor / Coping with Cancer / Henry the Brave / Inspirational Kids Book,"Price:,            ,            USD 20.00",HenryTheBrave,5 out of 5 stars,5 out of 5 stars,,"Sydney Smith,                     ,                     Mar 30, 2022",https://www.etsy.com/listing/1132050334/childhood-cancer-book-gift-for-child?click_key=0609623a9f61a4724f35be933992c52bd2821175%3A1132050334&click_sum=4b36ede4&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-687169-3-10
696,"Goodnight Waikiki, Goodnight - A Hawaii Board Book (Great Waikiki, Hawaii Gift!)","Price:,            ,            USD 12.50",HauTreeBooks,5 out of 5 stars,5 out of 5 stars,"Quality was good, cute inside and our. My 1 year old Gbaby is going on a trip to Waikiki with his brother and mom and dad, and I thought this would be the perfect book for him on the plane💕",Response from Jim,https://www.etsy.com/listing/819939354/goodnight-waikiki-goodnight-a-hawaii?click_key=25ffde6aaee9bc55127d2827162cfe53ec34b47b%3A819939354&click_sum=27e42f72&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-687169-3-11
697,"Goodnight Waikiki, Goodnight - A Hawaii Board Book (Great Waikiki, Hawaii Gift!)","Price:,            ,            USD 12.50",HauTreeBooks,5 out of 5 stars,5 out of 5 stars,"Quality was good, cute inside and our. My 1 year old Gbaby is going on a trip to Waikiki with his brother and mom and dad, and I thought this would be the perfect book for him on the plane💕",Response from Jim,https://www.etsy.com/listing/819939354/goodnight-waikiki-goodnight-a-hawaii?click_key=25ffde6aaee9bc55127d2827162cfe53ec34b47b%3A819939354&click_sum=27e42f72&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-687169-3-11
698,"Goodnight Waikiki, Goodnight - A Hawaii Board Book (Great Waikiki, Hawaii Gift!)","Price:,            ,            USD 12.50",HauTreeBooks,5 out of 5 stars,5 out of 5 stars,Super adorable!  We already have the Good Night Lahaina book and this one is just as cute!,"Amy Coors,                     ,                     Dec 3, 2020",https://www.etsy.com/listing/819939354/goodnight-waikiki-goodnight-a-hawaii?click_key=25ffde6aaee9bc55127d2827162cfe53ec34b47b%3A819939354&click_sum=27e42f72&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-687169-3-11
699,"Goodnight Waikiki, Goodnight - A Hawaii Board Book (Great Waikiki, Hawaii Gift!)","Price:,            ,            USD 12.50",HauTreeBooks,5 out of 5 stars,5 out of 5 stars,Super adorable!  We already have the Good Night Lahaina book and this one is just as cute!,"Amy Coors,                     ,                     Dec 3, 2020",https://www.etsy.com/listing/819939354/goodnight-waikiki-goodnight-a-hawaii?click_key=25ffde6aaee9bc55127d2827162cfe53ec34b47b%3A819939354&click_sum=27e42f72&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-687169-3-11
700,"Goodnight Waikiki, Goodnight - A Hawaii Board Book (Great Waikiki, Hawaii Gift!)","Price:,            ,            USD 12.50",HauTreeBooks,5 out of 5 stars,5 out of 5 stars,So so happy!,Response from Jim,https://www.etsy.com/listing/819939354/goodnight-waikiki-goodnight-a-hawaii?click_key=25ffde6aaee9bc55127d2827162cfe53ec34b47b%3A819939354&click_sum=27e42f72&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-687169-3-11
701,"Goodnight Waikiki, Goodnight - A Hawaii Board Book (Great Waikiki, Hawaii Gift!)","Price:,            ,            USD 12.50",HauTreeBooks,5 out of 5 stars,5 out of 5 stars,So so happy!,Response from Jim,https://www.etsy.com/listing/819939354/goodnight-waikiki-goodnight-a-hawaii?click_key=25ffde6aaee9bc55127d2827162cfe53ec34b47b%3A819939354&click_sum=27e42f72&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-687169-3-11
702,"Goodnight Waikiki, Goodnight - A Hawaii Board Book (Great Waikiki, Hawaii Gift!)","Price:,            ,            USD 12.50",HauTreeBooks,5 out of 5 stars,5 out of 5 stars,"Fast shipping, terrific story! Thank you!","Chris Poole,                     ,                     Mar 3, 2023",https://www.etsy.com/listing/819939354/goodnight-waikiki-goodnight-a-hawaii?click_key=25ffde6aaee9bc55127d2827162cfe53ec34b47b%3A819939354&click_sum=27e42f72&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-687169-3-11
703,"Goodnight Waikiki, Goodnight - A Hawaii Board Book (Great Waikiki, Hawaii Gift!)","Price:,            ,            USD 12.50",HauTreeBooks,5 out of 5 stars,5 out of 5 stars,"Fast shipping, terrific story! Thank you!","Chris Poole,                     ,                     Mar 3, 2023",https://www.etsy.com/listing/819939354/goodnight-waikiki-goodnight-a-hawaii?click_key=25ffde6aaee9bc55127d2827162cfe53ec34b47b%3A819939354&click_sum=27e42f72&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-687169-3-11
704,Bookish Bundle,"Price:,            ,            USD 49.00",ModiToys,5 out of 5 stars,5 out of 5 stars,"These are fantastic!! They are such wonderful stories with great illustrations for children, and they arrived in a very timely manner. Thank you!!","Lisa,                     ,                     Nov 15, 2022",https://www.etsy.com/listing/999769657/bookish-bundle?click_key=8a4671e1dea02505db5299f85273ebbc456b8495%3A999769657&click_sum=f775860a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-687169-3-12
705,Bookish Bundle,"Price:,            ,            USD 49.00",ModiToys,5 out of 5 stars,5 out of 5 stars,"These are fantastic!! They are such wonderful stories with great illustrations for children, and they arrived in a very timely manner. Thank you!!","Lisa,                     ,                     Nov 15, 2022",https://www.etsy.com/listing/999769657/bookish-bundle?click_key=8a4671e1dea02505db5299f85273ebbc456b8495%3A999769657&click_sum=f775860a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-687169-3-12
706,Bookish Bundle,"Price:,            ,            USD 49.00",ModiToys,5 out of 5 stars,5 out of 5 stars,These books are adorable and in great shape! A fantastic product that I’m glad is being made available,"Connor,                     ,                     Sep 30, 2021",https://www.etsy.com/listing/999769657/bookish-bundle?click_key=8a4671e1dea02505db5299f85273ebbc456b8495%3A999769657&click_sum=f775860a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-687169-3-12
707,Bookish Bundle,"Price:,            ,            USD 49.00",ModiToys,5 out of 5 stars,5 out of 5 stars,These books are adorable and in great shape! A fantastic product that I’m glad is being made available,"Connor,                     ,                     Sep 30, 2021",https://www.etsy.com/listing/999769657/bookish-bundle?click_key=8a4671e1dea02505db5299f85273ebbc456b8495%3A999769657&click_sum=f775860a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-687169-3-12
708,Bookish Bundle,"Price:,            ,            USD 49.00",ModiToys,5 out of 5 stars,5 out of 5 stars,Super fast and so cute! I bought this for my nephew and my parents are so excited to read to him :),"Sonna Shah,                     ,                     Jan 6, 2022",https://www.etsy.com/listing/999769657/bookish-bundle?click_key=8a4671e1dea02505db5299f85273ebbc456b8495%3A999769657&click_sum=f775860a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-687169-3-12
709,Bookish Bundle,"Price:,            ,            USD 49.00",ModiToys,5 out of 5 stars,5 out of 5 stars,Super fast and so cute! I bought this for my nephew and my parents are so excited to read to him :),"Sonna Shah,                     ,                     Jan 6, 2022",https://www.etsy.com/listing/999769657/bookish-bundle?click_key=8a4671e1dea02505db5299f85273ebbc456b8495%3A999769657&click_sum=f775860a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-687169-3-12
710,Bookish Bundle,"Price:,            ,            USD 49.00",ModiToys,5 out of 5 stars,5 out of 5 stars,Shipping was quick and we love our story books.,"Janu Gurung,                     ,                     Dec 6, 2022",https://www.etsy.com/listing/999769657/bookish-bundle?click_key=8a4671e1dea02505db5299f85273ebbc456b8495%3A999769657&click_sum=f775860a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-687169-3-12
711,Bookish Bundle,"Price:,            ,            USD 49.00",ModiToys,5 out of 5 stars,5 out of 5 stars,Shipping was quick and we love our story books.,"Janu Gurung,                     ,                     Dec 6, 2022",https://www.etsy.com/listing/999769657/bookish-bundle?click_key=8a4671e1dea02505db5299f85273ebbc456b8495%3A999769657&click_sum=f775860a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-687169-3-12
712,Personalized Children's Book - My Trip to the Firehouse,"Price:,            ,            USD 19.95",NighttimeNovels,5 out of 5 stars,5 out of 5 stars,"I bought this for a small nephew who visited the local fire station.  They added the fire station name, the fire chief's name, an extra fire fighter's name,  his elementary school name, his little friend's name and his teacher's name.  It's amazing and will make a great, memorable Christmas gift.","Tracy Blankenship,                     ,                     Nov 30, 2019",https://www.etsy.com/listing/291678675/personalized-childrens-book-my-trip-to?click_key=bb4593b25897d775dcd36effc45519bb07aa8e33%3A291678675&click_sum=005ac3e4&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-687170-3-25
713,Personalized Children's Book - My Trip to the Firehouse,"Price:,            ,            USD 19.95",NighttimeNovels,5 out of 5 stars,5 out of 5 stars,"I bought this for a small nephew who visited the local fire station.  They added the fire station name, the fire chief's name, an extra fire fighter's name,  his elementary school name, his little friend's name and his teacher's name.  It's amazing and will make a great, memorable Christmas gift.","Tracy Blankenship,                     ,                     Nov 30, 2019",https://www.etsy.com/listing/291678675/personalized-childrens-book-my-trip-to?click_key=bb4593b25897d775dcd36effc45519bb07aa8e33%3A291678675&click_sum=005ac3e4&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-687170-3-25
714,Personalized Children's Book - My Trip to the Firehouse,"Price:,            ,            USD 19.95",NighttimeNovels,5 out of 5 stars,5 out of 5 stars,"My nephew absolutely loved his book!!! The quality of the book, the personalization and the story exceeded expectations. The customer service was also great. 
Thank you! I will definitely recommend these books to friends and family.","Ashley Giannetto,                     ,                     Dec 27, 2016",https://www.etsy.com/listing/291678675/personalized-childrens-book-my-trip-to?click_key=bb4593b25897d775dcd36effc45519bb07aa8e33%3A291678675&click_sum=005ac3e4&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-687170-3-25
715,Personalized Children's Book - My Trip to the Firehouse,"Price:,            ,            USD 19.95",NighttimeNovels,5 out of 5 stars,5 out of 5 stars,"My nephew absolutely loved his book!!! The quality of the book, the personalization and the story exceeded expectations. The customer service was also great. 
Thank you! I will definitely recommend these books to friends and family.","Ashley Giannetto,                     ,                     Dec 27, 2016",https://www.etsy.com/listing/291678675/personalized-childrens-book-my-trip-to?click_key=bb4593b25897d775dcd36effc45519bb07aa8e33%3A291678675&click_sum=005ac3e4&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-687170-3-25
716,Personalized Children's Book - My Trip to the Firehouse,"Price:,            ,            USD 19.95",NighttimeNovels,5 out of 5 stars,5 out of 5 stars,Awesome book!!! Love the personalization!,"Tabitha Purnell,                     ,                     Dec 14, 2017",https://www.etsy.com/listing/291678675/personalized-childrens-book-my-trip-to?click_key=bb4593b25897d775dcd36effc45519bb07aa8e33%3A291678675&click_sum=005ac3e4&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-687170-3-25
717,Personalized Children's Book - My Trip to the Firehouse,"Price:,            ,            USD 19.95",NighttimeNovels,5 out of 5 stars,5 out of 5 stars,Awesome book!!! Love the personalization!,"Tabitha Purnell,                     ,                     Dec 14, 2017",https://www.etsy.com/listing/291678675/personalized-childrens-book-my-trip-to?click_key=bb4593b25897d775dcd36effc45519bb07aa8e33%3A291678675&click_sum=005ac3e4&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-687170-3-25
